,n,p,TP,FP,product,adj_R2
506,0.05,0.01,177.36,-2.75,-0.0,1.0
507,0.05,0.02,96.9,-4.15,-0.0,1.0
508,0.05,0.03,70.31,-5.7,-0.0,1.0
509,0.05,0.04,57.08,-7.39,-0.0,0.99
510,0.05,0.05,47.26,-7.67,-0.0,0.99
511,0.05,0.06,40.34,-6.93,-0.0,0.99
512,0.05,0.07,35.21,-5.64,-0.0,0.99
513,0.05,0.08,31.25,-4.07,-0.0,0.98
514,0.05,0.09,28.1,-2.38,-0.0,0.98
515,0.05,0.1,25.54,-0.65,-0.0,0.98
516,0.05,0.11,23.42,1.06,-0.0,0.97
517,0.05,0.12,21.64,2.73,-0.0,0.97
518,0.05,0.13,20.12,4.34,-0.0,0.97
519,0.05,0.14,18.8,5.89,-0.0,0.97
520,0.05,0.15,17.66,7.37,-0.0,0.97
521,0.05,0.16,16.66,8.79,-0.0,0.96
522,0.05,0.17,15.77,10.16,-0.0,0.96
523,0.05,0.18,14.98,11.48,-0.0,0.96
524,0.05,0.19,14.28,12.75,-0.0,0.96
525,0.05,0.2,13.64,13.98,-0.0,0.96
526,0.05,0.21,13.07,15.18,-0.0,0.96
527,0.05,0.22,12.55,16.34,-0.0,0.96
528,0.05,0.23,12.08,17.48,-0.0,0.96
529,0.05,0.24,11.65,18.59,-0.0,0.95
530,0.05,0.25,11.25,19.67,-0.0,0.95
531,0.05,0.26,10.89,20.74,-0.0,0.95
532,0.05,0.27,10.56,21.79,-0.0,0.95
533,0.05,0.28,10.26,22.83,-0.0,0.95
534,0.05,0.29,9.98,23.86,-0.0,0.95
535,0.05,0.3,9.72,24.87,-0.0,0.95
536,0.05,0.31,9.48,25.88,-0.0,0.95
537,0.05,0.32,9.27,26.88,-0.0,0.95
538,0.05,0.33,9.07,27.88,-0.0,0.95
539,0.05,0.34,8.89,28.87,-0.0,0.95
540,0.05,0.35000000000000003,8.72,29.86,-0.0,0.94
541,0.05,0.36,8.58,30.85,-0.0,0.94
542,0.05,0.37,8.44,31.84,-0.0,0.94
543,0.05,0.38,8.33,32.83,-0.0,0.94
544,0.05,0.39,8.23,33.82,-0.0,0.94
545,0.05,0.4,8.16,34.8,-0.0,0.94
546,0.05,0.41000000000000003,8.1,35.78,-0.0,0.94
547,0.05,0.42,8.06,36.75,-0.0,0.94
548,0.05,0.43,8.06,37.7,-0.0,0.94
549,0.05,0.44,8.08,38.62,-0.0,0.93
550,0.05,0.45,8.15,39.47,-0.0,0.93
551,0.05,0.46,8.27,40.23,-0.0,0.93
552,0.05,0.47000000000000003,8.47,40.8,-0.0,0.93
553,0.05,0.48,8.79,41.05,-0.0,0.93
554,0.05,0.49,9.32,40.64,-0.0,0.93
555,0.05,0.5,10.23,38.77,-0.0,0.92
556,0.05,0.51,12.0,33.05,-0.0,0.92
557,0.05,0.52,15.97,14.15,-0.01,0.92
558,0.05,0.53,26.36,-65.92,-0.01,0.94
559,0.05,0.54,51.62,-290.76,-0.01,0.99
560,0.05,0.55,56.72,-337.44,-0.0,0.99
561,0.05,0.56,57.82,-349.39,-0.0,0.99
562,0.05,0.5700000000000001,58.91,-361.35,-0.0,0.99
563,0.05,0.58,59.96,-373.18,-0.0,1.0
564,0.05,0.59,60.96,-384.71,-0.0,1.0
565,0.05,0.6,61.86,-395.68,-0.0,1.0
566,0.05,0.61,62.63,-405.8,-0.0,1.0
567,0.05,0.62,63.24,-414.77,-0.0,1.0
568,0.05,0.63,63.67,-422.36,-0.0,1.0
569,0.05,0.64,63.91,-428.41,-0.0,1.0
570,0.05,0.65,63.96,-432.87,-0.0,1.0
571,0.05,0.66,63.86,-435.79,-0.0,1.0
572,0.05,0.67,63.61,-437.21,-0.0,1.0
573,0.05,0.68,63.16,-436.71,-0.0,1.0
574,0.05,0.6900000000000001,62.21,-431.74,-0.0,1.0
575,0.05,0.7000000000000001,59.51,-412.16,-0.0,1.0
576,0.05,0.71,51.39,-347.27,0.0,1.0
577,0.05,0.72,33.53,-199.65,0.0,1.0
578,0.05,0.73,14.23,-37.12,0.01,1.0
579,0.05,0.74,4.73,44.97,0.01,1.0
580,0.05,0.75,1.81,71.8,0.01,1.0
581,0.05,0.76,1.03,80.27,0.01,1.0
582,0.05,0.77,0.81,83.84,0.01,1.0
583,0.05,0.78,0.73,86.13,0.01,1.0
584,0.05,0.79,0.69,88.05,0.01,1.0
585,0.05,0.8,0.65,89.84,0.01,1.0
586,0.05,0.81,0.62,91.56,0.01,1.0
587,0.05,0.8200000000000001,0.59,93.19,0.01,1.0
588,0.05,0.8300000000000001,0.56,94.7,0.02,1.0
589,0.05,0.84,0.53,96.05,0.03,1.0
590,0.05,0.85,0.51,97.16,0.04,1.0
591,0.05,0.86,0.48,97.91,0.07,1.0
592,0.05,0.87,0.45,98.1,0.13,0.99
593,0.05,0.88,0.4,97.4,0.25,0.99
594,0.05,0.89,0.3,95.06,0.51,0.97
595,0.05,0.9,0.07,89.22,1.1,0.93
596,0.05,0.91,-0.46,78.48,2.36,0.77
597,0.05,0.92,3.01,179.76,-6.77,0.39
598,0.05,0.93,2.57,154.7,-5.2,0.49
599,0.05,0.9400000000000001,2.2,141.27,-4.14,0.74
600,0.05,0.9500000000000001,2.11,136.49,-3.83,0.86
601,0.05,0.96,2.12,134.75,-3.79,0.91
602,0.05,0.97,2.18,134.36,-3.89,0.93
603,0.05,0.98,2.26,134.68,-4.04,0.95
604,0.05,0.99,2.35,135.36,-4.23,0.96
605,0.05,1.0,2.44,136.25,-4.42,0.97
606,0.06,0.0,0.0,65.13,0.0,0.54
607,0.06,0.01,181.38,-2.59,-0.0,1.0
608,0.06,0.02,99.07,-3.79,-0.0,1.0
609,0.06,0.03,71.86,-5.13,-0.0,1.0
610,0.06,0.04,56.88,-5.91,-0.0,0.99
611,0.06,0.05,46.91,-5.57,-0.0,0.99
612,0.06,0.06,40.0,-4.69,-0.0,0.99
613,0.06,0.07,34.9,-3.51,-0.0,0.99
614,0.06,0.08,30.98,-2.19,-0.0,0.98
615,0.06,0.09,27.87,-0.82,-0.0,0.98
616,0.06,0.1,25.34,0.57,-0.0,0.98
617,0.06,0.11,23.24,1.92,-0.0,0.97
618,0.06,0.12,21.48,3.24,-0.0,0.97
619,0.06,0.13,19.97,4.51,-0.0,0.97
620,0.06,0.14,18.68,5.74,-0.0,0.97
621,0.06,0.15,17.55,6.92,-0.0,0.97
622,0.06,0.16,16.55,8.06,-0.0,0.96
623,0.06,0.17,15.67,9.16,-0.0,0.96
624,0.06,0.18,14.89,10.22,-0.0,0.96
625,0.06,0.19,14.19,11.25,-0.0,0.96
626,0.06,0.2,13.57,12.25,-0.0,0.96
627,0.06,0.21,13.0,13.23,-0.0,0.96
628,0.06,0.22,12.48,14.18,-0.0,0.96
629,0.06,0.23,12.01,15.11,-0.0,0.96
630,0.06,0.24,11.59,16.02,-0.0,0.95
631,0.06,0.25,11.2,16.92,-0.0,0.95
632,0.06,0.26,10.84,17.8,-0.0,0.95
633,0.06,0.27,10.51,18.68,-0.0,0.95
634,0.06,0.28,10.21,19.54,-0.0,0.95
635,0.06,0.29,9.93,20.4,-0.0,0.95
636,0.06,0.3,9.67,21.25,-0.0,0.95
637,0.06,0.31,9.44,22.09,-0.0,0.95
638,0.06,0.32,9.22,22.93,-0.0,0.95
639,0.06,0.33,9.03,23.77,-0.0,0.95
640,0.06,0.34,8.85,24.61,-0.0,0.94
641,0.06,0.35000000000000003,8.69,25.45,-0.0,0.94
642,0.06,0.36,8.54,26.29,-0.0,0.94
643,0.06,0.37,8.41,27.13,-0.0,0.94
644,0.06,0.38,8.3,27.97,-0.0,0.94
645,0.06,0.39,8.21,28.82,-0.0,0.94
646,0.06,0.4,8.13,29.66,-0.0,0.94
647,0.06,0.41000000000000003,8.08,30.5,-0.0,0.94
648,0.06,0.42,8.05,31.33,-0.0,0.94
649,0.06,0.43,8.05,32.15,-0.0,0.94
650,0.06,0.44,8.08,32.94,-0.0,0.93
651,0.06,0.45,8.16,33.68,-0.0,0.93
652,0.06,0.46,8.3,34.32,-0.0,0.93
653,0.06,0.47000000000000003,8.54,34.78,-0.0,0.93
654,0.06,0.48,8.91,34.91,-0.0,0.93
655,0.06,0.49,9.55,34.32,-0.0,0.92
656,0.06,0.5,10.72,32.0,-0.0,0.92
657,0.06,0.51,13.2,24.48,-0.0,0.92
658,0.06,0.52,19.31,-4.45,-0.01,0.92
659,0.06,0.53,37.58,-134.55,-0.01,0.96
660,0.06,0.54,57.39,-282.02,-0.0,0.99
661,0.06,0.55,58.53,-292.27,-0.0,0.99
662,0.06,0.56,59.66,-302.56,-0.0,0.99
663,0.06,0.5700000000000001,60.76,-312.77,-0.0,1.0
664,0.06,0.58,61.8,-322.76,-0.0,1.0
665,0.06,0.59,62.75,-332.3,-0.0,1.0
666,0.06,0.6,63.57,-341.15,-0.0,1.0
667,0.06,0.61,64.23,-349.03,-0.0,1.0
668,0.06,0.62,64.69,-355.73,-0.0,1.0
669,0.06,0.63,64.96,-361.08,-0.0,1.0
670,0.06,0.64,65.03,-365.05,-0.0,1.0
671,0.06,0.65,64.93,-367.66,-0.0,1.0
672,0.06,0.66,64.67,-368.97,-0.0,1.0
673,0.06,0.67,64.22,-368.67,-0.0,1.0
674,0.06,0.68,63.28,-364.74,-0.0,1.0
675,0.06,0.6900000000000001,60.61,-348.8,-0.0,1.0
676,0.06,0.7000000000000001,52.44,-294.6,0.0,1.0
677,0.06,0.71,34.1,-168.73,0.0,1.0
678,0.06,0.72,14.23,-29.6,0.01,1.0
679,0.06,0.73,4.61,39.57,0.01,1.0
680,0.06,0.74,1.72,61.73,0.01,1.0
681,0.06,0.75,0.96,68.67,0.01,1.0
682,0.06,0.76,0.75,71.64,0.01,1.0
683,0.06,0.77,0.67,73.59,0.01,1.0
684,0.06,0.78,0.63,75.24,0.01,1.0
685,0.06,0.79,0.59,76.79,0.01,1.0
686,0.06,0.8,0.56,78.26,0.01,1.0
687,0.06,0.81,0.53,79.65,0.01,1.0
688,0.06,0.8200000000000001,0.5,80.93,0.02,1.0
689,0.06,0.8300000000000001,0.47,82.03,0.03,1.0
690,0.06,0.84,0.45,82.88,0.04,1.0
691,0.06,0.85,0.42,83.34,0.08,1.0
692,0.06,0.86,0.38,83.21,0.15,0.99
693,0.06,0.87,0.32,82.05,0.29,0.98
694,0.06,0.88,0.17,78.86,0.61,0.96
695,0.06,0.89,-0.2,71.03,1.4,0.88
696,0.06,0.9,-0.19,80.83,1.08,0.55
697,0.06,0.91,3.13,147.61,-5.72,0.39
698,0.06,0.92,2.39,125.55,-3.97,0.62
699,0.06,0.93,2.18,118.38,-3.44,0.8
700,0.06,0.9400000000000001,2.16,115.73,-3.32,0.88
701,0.06,0.9500000000000001,2.21,114.87,-3.36,0.92
702,0.06,0.96,2.29,114.86,-3.48,0.94
703,0.06,0.97,2.38,115.3,-3.64,0.95
704,0.06,0.98,2.48,115.98,-3.81,0.96
705,0.06,0.99,2.57,116.78,-3.98,0.97
706,0.06,1.0,2.66,117.6,-4.14,0.97
707,0.07,0.0,0.0,56.4,0.0,0.54
708,0.07,0.01,185.39,-2.47,-0.0,1.0
709,0.07,0.02,101.23,-3.54,-0.0,1.0
710,0.07,0.03,72.66,-4.55,-0.0,1.0
711,0.07,0.04,56.61,-4.56,-0.0,0.99
712,0.07,0.05,46.61,-4.0,-0.0,0.99
713,0.07,0.06,39.72,-3.13,-0.0,0.99
714,0.07,0.07,34.65,-2.09,-0.0,0.98
715,0.07,0.08,30.76,-0.97,-0.0,0.98
716,0.07,0.09,27.68,0.17,-0.0,0.98
717,0.07,0.1,25.17,1.31,-0.0,0.98
718,0.07,0.11,23.09,2.42,-0.0,0.97
719,0.07,0.12,21.34,3.5,-0.0,0.97
720,0.07,0.13,19.85,4.55,-0.0,0.97
721,0.07,0.14,18.56,5.56,-0.0,0.97
722,0.07,0.15,17.44,6.53,-0.0,0.97
723,0.07,0.16,16.46,7.48,-0.0,0.96
724,0.07,0.17,15.59,8.39,-0.0,0.96
725,0.07,0.18,14.81,9.28,-0.0,0.96
726,0.07,0.19,14.12,10.14,-0.0,0.96
727,0.07,0.2,13.49,10.98,-0.0,0.96
728,0.07,0.21,12.93,11.8,-0.0,0.96
729,0.07,0.22,12.42,12.6,-0.0,0.96
730,0.07,0.23,11.95,13.39,-0.0,0.95
731,0.07,0.24,11.53,14.17,-0.0,0.95
732,0.07,0.25,11.14,14.93,-0.0,0.95
733,0.07,0.26,10.79,15.69,-0.0,0.95
734,0.07,0.27,10.46,16.44,-0.0,0.95
735,0.07,0.28,10.16,17.18,-0.0,0.95
736,0.07,0.29,9.88,17.91,-0.0,0.95
737,0.07,0.3,9.63,18.65,-0.0,0.95
738,0.07,0.31,9.4,19.38,-0.0,0.95
739,0.07,0.32,9.18,20.1,-0.0,0.95
740,0.07,0.33,8.99,20.83,-0.0,0.95
741,0.07,0.34,8.81,21.56,-0.0,0.94
742,0.07,0.35000000000000003,8.65,22.29,-0.0,0.94
743,0.07,0.36,8.51,23.03,-0.0,0.94
744,0.07,0.37,8.38,23.76,-0.0,0.94
745,0.07,0.38,8.28,24.5,-0.0,0.94
746,0.07,0.39,8.19,25.24,-0.0,0.94
747,0.07,0.4,8.11,25.99,-0.0,0.94
748,0.07,0.41000000000000003,8.07,26.73,-0.0,0.94
749,0.07,0.42,8.04,27.47,-0.0,0.94
750,0.07,0.43,8.05,28.19,-0.0,0.94
751,0.07,0.44,8.09,28.89,-0.0,0.93
752,0.07,0.45,8.19,29.54,-0.0,0.93
753,0.07,0.46,8.35,30.1,-0.0,0.93
754,0.07,0.47000000000000003,8.63,30.47,-0.0,0.93
755,0.07,0.48,9.08,30.47,-0.0,0.93
756,0.07,0.49,9.88,29.63,-0.0,0.92
757,0.07,0.5,11.44,26.52,-0.0,0.92
758,0.07,0.51,15.18,15.37,-0.0,0.92
759,0.07,0.52,25.46,-36.41,-0.01,0.93
760,0.07,0.53,52.77,-209.43,-0.0,0.99
761,0.07,0.54,59.19,-251.13,-0.0,0.99
762,0.07,0.55,60.36,-260.22,-0.0,0.99
763,0.07,0.56,61.5,-269.27,-0.0,0.99
764,0.07,0.5700000000000001,62.6,-278.15,-0.0,1.0
765,0.07,0.58,63.6,-286.68,-0.0,1.0
766,0.07,0.59,64.48,-294.64,-0.0,1.0
767,0.07,0.6,65.19,-301.78,-0.0,1.0
768,0.07,0.61,65.69,-307.87,-0.0,1.0
769,0.07,0.62,65.99,-312.77,-0.0,1.0
770,0.07,0.63,66.07,-316.41,-0.0,1.0
771,0.07,0.64,65.98,-318.84,-0.0,1.0
772,0.07,0.65,65.73,-320.1,-0.0,1.0
773,0.07,0.66,65.28,-319.98,-0.0,1.0
774,0.07,0.67,64.37,-316.91,-0.0,1.0
775,0.07,0.68,61.79,-303.94,-0.0,1.0
776,0.07,0.6900000000000001,53.76,-258.53,-0.0,1.0
777,0.07,0.7000000000000001,35.16,-149.47,0.0,1.0
778,0.07,0.71,14.56,-26.2,0.0,1.0
779,0.07,0.72,4.6,35.02,0.01,1.0
780,0.07,0.73,1.65,54.34,0.01,1.0
781,0.07,0.74,0.9,60.32,0.01,1.0
782,0.07,0.75,0.69,62.9,0.01,1.0
783,0.07,0.76,0.62,64.61,0.01,1.0
784,0.07,0.77,0.57,66.08,0.01,1.0
785,0.07,0.78,0.53,67.46,0.01,1.0
786,0.07,0.79,0.5,68.76,0.01,1.0
787,0.07,0.8,0.46,69.97,0.01,1.0
788,0.07,0.81,0.44,71.07,0.02,1.0
789,0.07,0.8200000000000001,0.41,71.99,0.03,1.0
790,0.07,0.8300000000000001,0.38,72.63,0.05,1.0
791,0.07,0.84,0.35,72.86,0.09,0.99
792,0.07,0.85,0.31,72.42,0.17,0.99
793,0.07,0.86,0.22,70.77,0.34,0.97
794,0.07,0.87,-0.0,66.52,0.76,0.94
795,0.07,0.88,-0.59,56.6,1.79,0.8
796,0.07,0.89,2.79,132.31,-4.7,0.38
797,0.07,0.9,2.78,119.19,-4.24,0.45
798,0.07,0.91,2.31,106.91,-3.28,0.7
799,0.07,0.92,2.21,102.73,-3.02,0.84
800,0.07,0.93,2.23,101.2,-2.99,0.89
801,0.07,0.9400000000000001,2.3,100.82,-3.07,0.93
802,0.07,0.9500000000000001,2.4,101.01,-3.2,0.94
803,0.07,0.96,2.51,101.51,-3.35,0.95
804,0.07,0.97,2.61,102.16,-3.51,0.96
805,0.07,0.98,2.71,102.87,-3.66,0.97
806,0.07,0.99,2.8,103.59,-3.8,0.97
807,0.07,1.0,2.87,104.28,-3.93,0.97
808,0.08,0.0,0.0,49.85,0.0,0.53
809,0.08,0.01,189.4,-2.39,-0.0,1.0
810,0.08,0.02,103.4,-3.35,-0.0,1.0
811,0.08,0.03,72.54,-3.73,-0.0,1.0
812,0.08,0.04,56.38,-3.45,-0.0,0.99
813,0.08,0.05,46.37,-2.83,-0.0,0.99
814,0.08,0.06,39.49,-2.02,-0.0,0.99
815,0.08,0.07,34.44,-1.1,-0.0,0.98
816,0.08,0.08,30.57,-0.15,-0.0,0.98
817,0.08,0.09,27.51,0.82,-0.0,0.98
818,0.08,0.1,25.02,1.78,-0.0,0.98
819,0.08,0.11,22.96,2.71,-0.0,0.97
820,0.08,0.12,21.22,3.62,-0.0,0.97
821,0.08,0.13,19.74,4.51,-0.0,0.97
822,0.08,0.14,18.46,5.36,-0.0,0.97
823,0.08,0.15,17.35,6.19,-0.0,0.97
824,0.08,0.16,16.37,6.99,-0.0,0.96
825,0.08,0.17,15.51,7.77,-0.0,0.96
826,0.08,0.18,14.74,8.53,-0.0,0.96
827,0.08,0.19,14.05,9.27,-0.0,0.96
828,0.08,0.2,13.43,10.0,-0.0,0.96
829,0.08,0.21,12.87,10.71,-0.0,0.96
830,0.08,0.22,12.36,11.4,-0.0,0.96
831,0.08,0.23,11.9,12.09,-0.0,0.95
832,0.08,0.24,11.48,12.76,-0.0,0.95
833,0.08,0.25,11.09,13.43,-0.0,0.95
834,0.08,0.26,10.74,14.09,-0.0,0.95
835,0.08,0.27,10.41,14.75,-0.0,0.95
836,0.08,0.28,10.12,15.4,-0.0,0.95
837,0.08,0.29,9.84,16.04,-0.0,0.95
838,0.08,0.3,9.59,16.69,-0.0,0.95
839,0.08,0.31,9.36,17.33,-0.0,0.95
840,0.08,0.32,9.15,17.98,-0.0,0.95
841,0.08,0.33,8.96,18.63,-0.0,0.95
842,0.08,0.34,8.78,19.27,-0.0,0.94
843,0.08,0.35000000000000003,8.62,19.92,-0.0,0.94
844,0.08,0.36,8.48,20.58,-0.0,0.94
845,0.08,0.37,8.36,21.24,-0.0,0.94
846,0.08,0.38,8.26,21.9,-0.0,0.94
847,0.08,0.39,8.17,22.57,-0.0,0.94
848,0.08,0.4,8.1,23.24,-0.0,0.94
849,0.08,0.41000000000000003,8.06,23.91,-0.0,0.94
850,0.08,0.42,8.04,24.58,-0.0,0.94
851,0.08,0.43,8.06,25.24,-0.0,0.93
852,0.08,0.44,8.11,25.87,-0.0,0.93
853,0.08,0.45,8.23,26.46,-0.0,0.93
854,0.08,0.46,8.43,26.94,-0.0,0.93
855,0.08,0.47000000000000003,8.75,27.23,-0.0,0.93
856,0.08,0.48,9.31,27.08,-0.0,0.92
857,0.08,0.49,10.34,25.86,-0.0,0.92
858,0.08,0.5,12.58,21.33,-0.0,0.92
859,0.08,0.51,18.65,2.26,-0.01,0.92
860,0.08,0.52,37.61,-96.16,-0.01,0.96
861,0.08,0.53,59.81,-219.97,-0.0,0.99
862,0.08,0.54,61.02,-228.14,-0.0,0.99
863,0.08,0.55,62.2,-236.32,-0.0,0.99
864,0.08,0.56,63.35,-244.38,-0.0,1.0
865,0.08,0.5700000000000001,64.41,-252.16,-0.0,1.0
866,0.08,0.58,65.34,-259.46,-0.0,1.0
867,0.08,0.59,66.11,-266.06,-0.0,1.0
868,0.08,0.6,66.66,-271.73,-0.0,1.0
869,0.08,0.61,67.0,-276.32,-0.0,1.0
870,0.08,0.62,67.11,-279.76,-0.0,1.0
871,0.08,0.63,67.03,-282.08,-0.0,1.0
872,0.08,0.64,66.78,-283.33,-0.0,1.0
873,0.08,0.65,66.34,-283.39,-0.0,1.0
874,0.08,0.66,65.47,-281.02,-0.0,1.0
875,0.08,0.67,63.05,-270.57,-0.0,1.0
876,0.08,0.68,55.34,-232.73,-0.0,1.0
877,0.08,0.6900000000000001,36.73,-137.62,0.0,1.0
878,0.08,0.7000000000000001,15.24,-25.51,0.0,1.0
879,0.08,0.71,4.7,30.97,0.01,1.0
880,0.08,0.72,1.62,48.62,0.01,1.0
881,0.08,0.73,0.85,54.01,0.01,1.0
882,0.08,0.74,0.64,56.32,0.01,1.0
883,0.08,0.75,0.56,57.87,0.01,1.0
884,0.08,0.76,0.51,59.2,0.01,1.0
885,0.08,0.77,0.47,60.44,0.01,1.0
886,0.08,0.78,0.43,61.62,0.01,1.0
887,0.08,0.79,0.4,62.7,0.01,1.0
888,0.08,0.8,0.37,63.66,0.02,1.0
889,0.08,0.81,0.35,64.43,0.03,1.0
890,0.08,0.8200000000000001,0.32,64.91,0.05,1.0
891,0.08,0.8300000000000001,0.28,64.93,0.1,0.99
892,0.08,0.84,0.23,64.19,0.19,0.98
893,0.08,0.85,0.1,61.99,0.41,0.96
894,0.08,0.86,-0.23,56.36,0.95,0.9
895,0.08,0.87,-0.93,48.63,1.93,0.66
896,0.08,0.88,3.56,124.59,-5.2,0.39
897,0.08,0.89,2.57,101.21,-3.39,0.55
898,0.08,0.9,2.29,93.96,-2.86,0.76
899,0.08,0.91,2.25,91.36,-2.73,0.86
900,0.08,0.92,2.31,90.47,-2.76,0.91
901,0.08,0.93,2.41,90.37,-2.87,0.93
902,0.08,0.9400000000000001,2.52,90.68,-3.0,0.95
903,0.08,0.9500000000000001,2.64,91.19,-3.15,0.96
904,0.08,0.96,2.75,91.8,-3.29,0.96
905,0.08,0.97,2.85,92.43,-3.43,0.97
906,0.08,0.98,2.93,93.06,-3.55,0.97
907,0.08,0.99,3.01,93.65,-3.66,0.97
908,0.08,1.0,3.07,94.19,-3.76,0.98
909,0.09,0.0,0.0,44.76,0.0,0.52
910,0.09,0.01,193.39,-2.33,-0.0,1.0
911,0.09,0.02,103.95,-2.99,-0.0,1.0
912,0.09,0.03,72.41,-2.98,-0.0,0.99
913,0.09,0.04,56.18,-2.58,-0.0,0.99
914,0.09,0.05,46.16,-1.96,-0.0,0.99
915,0.09,0.06,39.29,-1.22,-0.0,0.99
916,0.09,0.07,34.26,-0.41,-0.0,0.98
917,0.09,0.08,30.41,0.42,-0.0,0.98
918,0.09,0.09,27.36,1.26,-0.0,0.98
919,0.09,0.1,24.89,2.08,-0.0,0.97
920,0.09,0.11,22.84,2.89,-0.0,0.97
921,0.09,0.12,21.11,3.67,-0.0,0.97
922,0.09,0.13,19.64,4.43,-0.0,0.97
923,0.09,0.14,18.37,5.17,-0.0,0.97
924,0.09,0.15,17.26,5.89,-0.0,0.97
925,0.09,0.16,16.29,6.59,-0.0,0.96
926,0.09,0.17,15.43,7.27,-0.0,0.96
927,0.09,0.18,14.67,7.93,-0.0,0.96
928,0.09,0.19,13.98,8.58,-0.0,0.96
929,0.09,0.2,13.37,9.22,-0.0,0.96
930,0.09,0.21,12.81,9.84,-0.0,0.96
931,0.09,0.22,12.31,10.46,-0.0,0.96
932,0.09,0.23,11.85,11.06,-0.0,0.95
933,0.09,0.24,11.43,11.66,-0.0,0.95
934,0.09,0.25,11.05,12.25,-0.0,0.95
935,0.09,0.26,10.7,12.84,-0.0,0.95
936,0.09,0.27,10.37,13.43,-0.0,0.95
937,0.09,0.28,10.08,14.01,-0.0,0.95
938,0.09,0.29,9.81,14.59,-0.0,0.95
939,0.09,0.3,9.56,15.16,-0.0,0.95
940,0.09,0.31,9.33,15.74,-0.0,0.95
941,0.09,0.32,9.12,16.32,-0.0,0.95
942,0.09,0.33,8.93,16.91,-0.0,0.95
943,0.09,0.34,8.76,17.49,-0.0,0.94
944,0.09,0.35000000000000003,8.6,18.08,-0.0,0.94
945,0.09,0.36,8.46,18.68,-0.0,0.94
946,0.09,0.37,8.34,19.28,-0.0,0.94
947,0.09,0.38,8.24,19.88,-0.0,0.94
948,0.09,0.39,8.16,20.49,-0.0,0.94
949,0.09,0.4,8.09,21.11,-0.0,0.94
950,0.09,0.41000000000000003,8.06,21.73,-0.0,0.94
951,0.09,0.42,8.05,22.34,-0.0,0.94
952,0.09,0.43,8.07,22.95,-0.0,0.93
953,0.09,0.44,8.15,23.53,-0.0,0.93
954,0.09,0.45,8.28,24.06,-0.0,0.93
955,0.09,0.46,8.52,24.48,-0.0,0.93
956,0.09,0.47000000000000003,8.92,24.68,-0.0,0.93
957,0.09,0.48,9.62,24.33,-0.0,0.92
958,0.09,0.49,11.01,22.5,-0.0,0.92
959,0.09,0.5,14.52,15.13,-0.0,0.92
960,0.09,0.51,25.15,-23.15,-0.01,0.93
961,0.09,0.52,54.82,-168.56,-0.0,0.98
962,0.09,0.53,61.63,-202.92,-0.0,0.99
963,0.09,0.54,62.86,-210.4,-0.0,0.99
964,0.09,0.55,64.05,-217.82,-0.0,1.0
965,0.09,0.56,65.17,-225.02,-0.0,1.0
966,0.09,0.5700000000000001,66.17,-231.82,-0.0,1.0
967,0.09,0.58,66.99,-238.02,-0.0,1.0
968,0.09,0.59,67.61,-243.39,-0.0,1.0
969,0.09,0.6,67.99,-247.77,-0.0,1.0
970,0.09,0.61,68.13,-251.09,-0.0,1.0
971,0.09,0.62,68.07,-253.35,-0.0,1.0
972,0.09,0.63,67.83,-254.63,-0.0,1.0
973,0.09,0.64,67.41,-254.84,-0.0,1.0
974,0.09,0.65,66.59,-253.07,-0.0,1.0
975,0.09,0.66,64.36,-244.79,-0.0,1.0
976,0.09,0.67,57.15,-213.62,-0.0,1.0
977,0.09,0.68,38.81,-130.75,0.0,1.0
978,0.09,0.6900000000000001,16.32,-26.82,0.0,1.0
979,0.09,0.7000000000000001,4.93,27.2,0.0,1.0
980,0.09,0.71,1.61,44.0,0.01,1.0
981,0.09,0.72,0.8,49.04,0.01,1.0
982,0.09,0.73,0.58,51.18,0.01,1.0
983,0.09,0.74,0.5,52.61,0.01,1.0
984,0.09,0.75,0.45,53.84,0.01,1.0
985,0.09,0.76,0.41,54.98,0.01,1.0
986,0.09,0.77,0.37,56.05,0.01,1.0
987,0.09,0.78,0.34,57.04,0.01,1.0
988,0.09,0.79,0.31,57.88,0.02,1.0
989,0.09,0.8,0.28,58.53,0.03,1.0
990,0.09,0.81,0.25,58.86,0.06,1.0
991,0.09,0.8200000000000001,0.21,58.69,0.11,0.99
992,0.09,0.8300000000000001,0.14,57.66,0.22,0.98
993,0.09,0.84,-0.04,54.82,0.49,0.95
994,0.09,0.85,-0.53,47.43,1.2,0.86
995,0.09,0.86,0.25,69.11,-0.23,0.44
996,0.09,0.87,3.19,103.83,-4.05,0.4
997,0.09,0.88,2.46,89.02,-2.88,0.63
998,0.09,0.89,2.3,84.41,-2.58,0.8
999,0.09,0.9,2.32,82.73,-2.54,0.88
1000,0.09,0.91,2.4,82.23,-2.6,0.91
1001,0.09,0.92,2.52,82.31,-2.71,0.94
1002,0.09,0.93,2.64,82.67,-2.85,0.95
1003,0.09,0.9400000000000001,2.77,83.18,-2.99,0.96
1004,0.09,0.9500000000000001,2.88,83.74,-3.12,0.97
1005,0.09,0.96,2.98,84.31,-3.24,0.97
1006,0.09,0.97,3.07,84.85,-3.35,0.97
1007,0.09,0.98,3.15,85.36,-3.45,0.97
1008,0.09,0.99,3.21,85.82,-3.53,0.98
1009,0.09,1.0,3.25,86.24,-3.6,0.98
1010,0.1,0.0,0.0,40.68,0.0,0.52
1011,0.1,0.01,197.22,-2.27,-0.0,1.0
